tvakf_B tnprg_A 0
ofgu_B ohmm_B 1
ogkk_B jhav_A 0
tfqhh_B tdkyz_B 1
tdkyz_B totlz_B 0
kbkg_B kdpz_A 1
kdpz_A neyx_B 0
tximy_B turda_A 1
turda_A nmsx_B 0
tbano_A tobux_A 1
tobux_A kezl_B 0
kemr_A kbre_A 1
kemr_A togbx_B 0
taolb_A ttlqi_A 1
taolb_A jidk_A 0
tveim_B tlkvi_A 1
tveim_B tbcyl_A 0
obyr_B ocid_B 1
kcvw_B tttkj_A 0
jhfy_A jbnl_A 1
jhfy_A pfuw_B 0
jeji_A jdjb_A 1
jeji_A teans_B 0
obcn_A ofja_A 1
ohve_A kbuo_B 0
oeqs_A kefq_B 1
kcar_A jaqq_A 0
ngck_B jdfm_A 1
jdxp_B kcek_B 0
tkqke_A tnupy_A 1
tkqke_A tbovc_B 0
tlgbv_A tiliz_A 1
tygiy_B tacfd_A 0
jadr_A jhcm_B 1
jadr_A tclnr_A 0
nkkr_B ndmt_B 1
jcza_A kcvm_A 0
toxkk_A txahp_A 1
txahp_A tktuz_B 0
tkkdi_B tqzyp_A 1
tjsje_A jajz_A 0
tsdvn_A tprte_A 1
tyoco_A pgln_B 0
tjgvy_A tjgva_B 1
tvjxw_B oadd_A 0
kaum_A kbku_B 1
kcgx_A tntzx_A 0
tstro_A tomve_A 1
tstro_A tarxx_B 0
ttwkz_B tpcpe_B 1
tvxhf_A kdgt_A 0
tymsl_B teszw_B 1
teszw_B trqps_B 0
jbsh_A jfvv_A 1
jhqg_A kdqa_B 0
ogkf_B kbud_B 1
kcdo_A jijz_B 0
tsgyz_A trxtr_A 1
tsgyz_A kext_A 0
tuevd_A tkgql_A 1
tmpxz_A tbovt_A 0
oish_A ojho_B 1
ojhr_A tmzft_B 0
tfszd_A txlgw_A 1
tfbul_A jebl_B 0
tlbxf_B tudtv_A 1
tkmml_A tmmhq_A 0
tilki_B tgdks_B 1
tilki_B jdmy_A 0
ocue_B obxc_B 1
ognp_B tqzil_A 0
kcpr_B kcbp_B 1
kdvd_B pfdv_B 0
njpk_B nmrk_B 1
jfzy_B jaxh_A 0
jidd_A jcjr_A 1
jidd_A tbjet_A 0
thwlg_B tjyba_A 1
tjybi_A tttbc_B 0
java_A jgkj_A 1
jgkj_A tamkc_A 0
jgug_A jdqs_B 1
jbtb_A kakp_A 0
nkno_A jehh_B 1
nkno_A kene_B 0
jhkp_A jecp_A 1
jecp_A thwlg_B 0
oekw_B kcso_B 1
kazh_A tomno_A 0
tfqzt_B tdeuo_B 1
tistw_B jblr_B 0
tutpu_B treks_A 1
tozfi_A tcvgv_B 0
tofgm_A tmvoq_A 1
tmvoq_A ttyfq_B 0
ocbz_A kcbk_B 1
oalw_B kesk_B 0
tggar_B tibrm_A 1
tibrm_A nbjq_B 0
ogzj_B oajm_B 1
kajc_B kauf_A 0
jfmk_A jdwz_A 1
njmy_A jgtc_A 0
pfxe_A oiww_A 1
pfxe_A tpcue_A 0
tveaj_B tejwj_A 1
tpqps_A jezn_B 0
tyema_A tgjas_A 1
tyema_A kdcq_A 0
tuozt_B tkvqh_B 1
tttbc_B jgwy_A 0
jbij_A jhah_A 1
jhah_A jfle_A 0
kext_A pgln_B 1
pgln_B tbgof_B 0
jety_A jaiu_B 1
jhns_A nlcl_A 0
tkbol_B ttmjo_B 1
ttmjo_B jdpm_B 0
tgsus_B tbgof_A 1
tjgad_B tsrah_B 0
tcrbr_B tqzth_B 1
tmlzi_A tiyzv_A 0
tcgaq_B twavz_B 1
tbllk_B jdpg_B 0
ohqq_B ogcy_B 1
ogkt_A jdhv_B 0
tmkqu_A toptp_B 1
tmkqu_A tnyiz_A 0
ocpm_B kbcf_B 1
ocpm_B trvie_A 0
oden_B oexe_B 1
oden_B jfpf_A 0
tviyn_B tqyte_B 1
tkmmd_B ohvp_B 0
tfkzn_A trjqq_A 1
trjqq_A tzike_B 0
jffh_A jbpc_B 1
jbpc_B tqihc_A 0
tsogq_B twbnv_A 1
tsogq_B tsorn_B 0
kbyo_B obno_A 1
obsm_A tclwb_A 0
kdpd_A ofrh_B 1
kdpd_A tyamq_B 0
tnbhk_B tnsbl_A 1
tuoun_B trchn_A 0
jdfx_B jcrt_B 1
jgju_A thpxu_B 0
jiiv_A jcym_B 1
jiiv_A tbypo_A 0
jbss_A jeaj_A 1
jbjw_A kbqu_B 0
jdkh_B jhvc_B 1
njkn_A jceh_A 0
odil_A kazr_A 1
kaxk_B tvbsz_A 0
thxgy_B tqvdp_B 1
togbx_A tnxuw_A 0
tnfkm_B tmdrc_B 1
tnfkm_B tmamg_B 0
kedd_B kbtp_B 1
kbtp_B nmor_B 0
nelp_B jgwz_B 1
jdxv_B tdytl_A 0
tvhxl_A trgvg_B 1
tygqi_A nowc_B 0
tneif_B tpbzi_A 1
tqpox_A kcuo_A 0
tfqwa_A tngxa_A 1
tcrbq_A tlfue_B 0
kbrc_A kcbq_A 1
kbuy_A nigb_A 0
twfxa_B tavtp_B 1
tjcvj_A ofzd_B 0
tlmtc_A tbksi_A 1
tkmgv_B tmqgy_B 0
kcjp_B ocjh_A 1
ociu_A odmg_A 0
tcphr_B tnoaj_A 1
tnoaj_A tkerc_A 0
tvwam_A tgfei_B 1
twewc_A tngkw_A 0
tcowm_A tkhaf_B 1
txubv_A tcqrq_B 0
jalg_B jiuu_A 1
nkjc_A tundk_A 0
ofqo_B ockw_A 1
oilw_B trcxx_B 0
kabj_B ogob_B 1
kcni_A tqpox_B 0
pffa_A ojau_B 1
ojbj_A javy_A 0
jbjz_B njkd_A 1
nazj_A kdjx_A 0
odfp_B ocod_B 1
oaii_B jfjk_A 0
jgep_A nlie_B 1
jcqw_A oikx_B 0
tgkfz_A tfvty_A 1
tgkfz_A txubn_B 0
tplys_B tdwfn_A 1
teevx_B keex_B 0
noyn_B jbma_A 1
pfni_A tjvit_A 0
jgnk_B jdrm_A 1
jgxz_B jcrv_B 0
ogia_A ohlt_A 1
ogia_A kdcf_A 0
kakl_B kcon_A 1
ofwz_A ohwy_B 0
trmyn_B tinlj_A 1
trqps_B twcid_B 0
jfgo_A jdby_A 1
jaaa_A kesq_A 0
tmwsf_A teaam_B 1
tmwsf_A jdxa_A 0
jfno_A jeko_B 1
jhra_A pfkh_A 0
kdtm_B ocxf_A 1
ogwe_B tjybi_A 0
kczg_A kbgf_A 1
obot_B teqez_B 0
jbgq_B jaty_A 1
jfiy_B tismy_B 0
tskgw_B tfdsn_A 1
tskgw_B tqjzg_B 0
txubm_B tgqnv_A 1
txubm_B tjkfn_A 0
tvhpc_B taipl_B 1
tmcsa_A ttdft_B 0
nekn_B ndrk_A 1
nhwv_B tqdjp_A 0
tprdu_A tkkdi_A 1
tfgso_A tqxyx_B 0
tgacu_A tvtyn_A 1
tcypv_B tsqhz_A 0
twsmu_B tynxc_A 1
tynxc_A kbze_A 0
tyemq_A tdaei_B 1
tkgfu_A tiqdr_A 0
ohnp_A kanf_A 1
kdvi_B jgpc_B 0
tnfcg_B tvbsr_A 1
tfrys_A tanai_B 0
twsmy_B trbft_B 1
twsmy_B pgdy_B 0
tvgxk_A tdpdq_B 1
tafxc_B kdtf_A 0
kajo_A ogyi_A 1
ogms_B noxl_B 0
tbnch_B tenyy_B 1
tenyy_B nbof_B 0
jfre_B ncrz_B 1
jcsw_B jgea_B 0
trchn_A tnsbq_B 1
tsiee_B nkuo_B 0
twcih_A trakv_B 1
twcih_A txtln_B 0
keeu_B oehk_B 1
oaqm_A oixw_B 0
tyamq_B tjmpp_A 1
tyamq_B tpcue_A 0
oejs_A ohwr_B 1
ohwr_B janx_A 0
ogtk_A tfsrx_B 1
taktc_B ofki_B 0
txeqw_B tdjfy_A 1
tvhxj_B nnft_B 0
tffsm_A tkrix_A 1
tttge_A tmgem_B 0
tnovz_B teici_B 1
tvwia_A tesac_B 0
jalj_A jdvh_B 1
jhlp_B ocuf_B 0
nagy_B jhqv_A 1
jhrw_B jgju_A 0
oelg_B ofxh_A 1
oeyi_A tnmvl_A 0
oaxk_A kbpb_A 1
kehu_B tiwml_A 0
tvhpb_A tnihn_B 1
tnihn_B kbvj_A 0
tawnm_A tssuf_A 1
tawnm_A jgmu_B 0
tnxuw_B tiwen_A 1
tnxuw_B obks_B 0
tpsde_B tdmqw_B 1
tpsde_B tkeru_A 0
tqdzn_A tglvw_A 1
tqdzn_A kdiu_B 0
tcdmc_A tlmld_A 1
tcdmc_A thjmw_A 0
kdth_A keav_B 1
ocmd_B tymsl_A 0
tdskv_A tulhd_B 1
tbymf_B tctow_B 0
tofpk_A tfjnq_B 1
tfjnq_B tysux_B 0
ocjr_A odop_B 1
oghe_A jcaf_B 0
twnfn_A twsxw_A 1
trvic_A teici_B 0
txmwq_B tvuui_B 1
tjddj_A kbud_A 0
tciag_A tjwjy_A 1
tkuvk_A totxr_B 0
tfmrk_A tecvh_A 1
tecvh_A nmmy_B 0
tlmtw_A tvqhj_B 1
tvzej_A natr_B 0
kavs_B ogws_B 1
kdyk_B tdgin_A 0
oeed_B kdbb_B 1
kcsx_B thgxp_A 0
jijq_A jdwn_B 1
jdwn_B kdqa_B 0
tgfps_A tkdgh_B 1
thzrp_B jdum_B 0
keid_A kadz_B 1
kdom_A jarg_A 0
kdjc_A kdun_B 1
kdrp_B tkuvk_A 0
noky_B natl_B 1
nmdl_B jckv_B 0
jbxg_B jehd_A 1
jbqi_A obpb_A 0
tnhgz_A taury_A 1
tiuum_A ocji_A 0
tmdud_A teszs_B 1
tkphw_A oiez_B 0
tyjnx_B tbuap_A 1
trvte_B tvqhm_B 0
tkala_A tjyyk_A 1
tiivp_A kdnb_B 0
jgae_A jfen_A 1
jfen_A kbeb_B 0
jeko_A jaoo_A 1
jaoo_A tckck_A 0
tacfd_A tyvkg_A 1
thbzl_A txloc_B 0
tudap_A tsrah_B 1
tarxx_B ttkbt_B 0
kcvi_B kdzz_A 1
kecu_B tuauz_A 0
ojkr_B oitb_B 1
pflu_B ofil_B 0
tfxje_B tpjtk_B 1
tsxal_B kddx_A 0
tscyt_A tcxfu_B 1
tqqzq_A jcmv_B 0
tdihb_A tkmpr_B 1
tdihb_A ogyx_B 0
jdip_B jhgn_B 1
jhgn_B tthov_A 0
tifgs_A tbhsz_B 1
tifgs_A oczv_B 0
jinw_B nfim_A 1
nlto_B ttxmg_B 0
txuzk_B tisuj_B 1
tthwi_B jeas_A 0
kbmp_B ogjs_B 1
kbnt_A tafhk_A 0
tpwjq_A tkrym_B 1
thjep_A jdfa_A 0
thnxi_B tgica_B 1
tvxin_B tbuqc_A 0
pgge_B pfsy_B 1
oivu_B tgosx_A 0
jdrc_B nkhx_B 1
jdrc_B kcyq_A 0
tljyg_A txqhk_B 1
tljyg_A jbkn_A 0
kcpf_A kbwi_A 1
ofnv_A ognr_B 0
ohmu_B ogtx_B 1
ohmu_B ofkp_B 0
jhxq_A jiew_A 1
jiew_A jfvv_A 0
nney_B jhqu_A 1
nney_B jhnf_A 0
obnj_B ohgr_B 1
kcef_B jclb_B 0
kerf_A ojhl_A 1
oizj_B nbjo_A 0
tnyqv_B txwot_B 1
tnfcj_A tanxv_B 0
trmtj_B tqqgy_A 1
tqqgy_A kdqv_B 0
oixl_B oiyl_B 1
ojbf_A teqas_B 0
nmhv_B nece_B 1
nmhv_B tjjyw_B 0
tfjfa_B tlxya_B 1
tlxya_B teitt_B 0
tihnb_A tdaei_A 1
tobuo_A njaw_B 0
nblw_B ngkx_B 1
ndew_B jefb_A 0
tpbzq_A tanzc_A 1
tvhgg_B noge_A 0
tdmfc_B tycos_A 1
twbnd_A kefo_B 0
tgauv_B tnrdo_A 1
tnqgi_A tjqob_A 0
neyx_B jhhx_A 1
jeve_A tbzby_A 0
jhuy_B jdfl_A 1
jdfl_A nfkj_B 0
kcoa_B kahb_B 1
oijh_B tblts_A 0
thtkb_B tfvtj_B 1
tnhbh_A occe_B 0
niko_B nmez_B 1
jdpd_B kecx_A 0
kabf_A kapc_A 1
kabf_A tcryv_A 0
pfoe_A ojbi_B 1
ojbi_B jbmq_A 0
oaxl_B ofka_A 1
oaxl_B oeis_B 0
tackm_B tvojj_A 1
tozbp_A jiek_B 0
niem_B nfxb_A 1
nfxb_A jdfe_B 0
kemq_B kedo_A 1
ocke_A kbgf_A 0
obmn_A oehs_B 1
oadl_B kchx_B 0
tbodg_B tonqr_B 1
tzike_B nmod_B 0
oiri_B pfmn_B 1
pfmn_B tijcz_A 0
trtex_A tobuo_B 1
tulcx_B tobua_B 0
kczg_B kbdt_A 1
